,0
8596,0
8597,0
8598,0
8599,0
8600,0
8601,2
8602,0
8603,0
8604,0
8605,1
8606,0
8607,0
8608,0
8609,1
8610,1
8611,0
8612,0
8613,0
8614,0
8615,0
8616,1
8617,0
8618,1
8619,1
8620,0
8621,0
8622,0
8623,0
8624,0
8625,0
8626,0
8627,0
8628,0
8629,0
8630,0
8631,0
8632,0
8633,1
8634,0
8635,1
8636,1
8637,0
8638,3
8639,0
8640,1
8641,0
8642,0
8643,1
8644,0
8645,0
8646,0
8647,0
8648,0
8649,0
8650,0
8651,0
8652,1
8653,1
8654,0
8655,1
8656,1
8657,1
8658,0
8659,0
8660,2
8661,2
8662,0
8663,0
8664,0
8665,0
8666,0
8667,0
8668,1
8669,0
8670,0
8671,0
8672,0
8673,0
8674,0
8675,0
8676,1
8677,1
8678,0
8679,2
8680,2
8681,0
8682,0
8683,1
8684,1
8685,0
8686,0
8687,0
8688,0
8689,1
8690,0
8691,0
8692,0
8693,0
8694,2
8695,0
8696,0
8697,0
8698,0
8699,0
8700,1
8701,1
8702,0
8703,0
8704,0
8705,0
8706,0
8707,1
8708,1
8709,1
8710,0
8711,1
8712,0
8713,0
8714,0
8715,0
8716,1
8717,0
8718,0
8719,1
8720,1
8721,1
8722,1
8723,0
8724,1
8725,0
8726,0
8727,0
8728,1
8729,0
8730,0
8731,0
8732,1
8733,0
8734,0
8735,0
8736,0
8737,0
8738,1
8739,1
8740,0
8741,3
8742,0
8743,0
8744,0
8745,3
8746,1
8747,0
8748,1
8749,0
8750,0
8751,3
8752,0
8753,1
8754,0
8755,0
8756,1
8757,1
8758,1
8759,0
8760,0
8761,0
8762,0
8763,1
8764,0
8765,0
8766,1
8767,2
8768,0
8769,0
8770,0
8771,1
8772,0
8773,0
8774,0
8775,0
8776,0
8777,0
8778,1
8779,0
8780,1
8781,1
8782,2
8783,1
8784,0
8785,1
8786,0
8787,0
8788,0
8789,0
8790,1
8791,0
8792,1
8793,0
8794,0
8795,1
8796,0
8797,1
8798,0
8799,2
8800,1
8801,0
8802,0
8803,0
8804,0
8805,1
8806,1
8807,1
8808,0
8809,1
8810,1
8811,0
8812,0
8813,0
8814,2
8815,0
8816,2
8817,0
8818,0
8819,2
8820,0
8821,0
8822,0
8823,1
8824,1
8825,0
8826,0
8827,0
8828,0
8829,0
8830,1
8831,0
8832,0
8833,0
8834,0
8835,1
8836,0
8837,1
8838,0
8839,0
8840,0
8841,0
8842,0
8843,0
8844,0
8845,0
8846,0
8847,0
8848,0
8849,0
8850,1
8851,0
8852,0
8853,0
8854,1
8855,1
8856,0
8857,0
8858,1
8859,0
8860,1
8861,1
8862,1
8863,0
8864,0
8865,1
8866,0
8867,0
8868,3
8869,1
8870,1
8871,1
8872,1
8873,0
8874,0
8875,0
8876,0
8877,0
8878,0
8879,0
8880,0
8881,1
8882,1
8883,0
8884,2
8885,1
8886,0
8887,0
8888,0
8889,0
8890,1
8891,0
8892,0
8893,1
8894,1
8895,0
8896,0
8897,0
8898,0
8899,0
8900,0
8901,0
8902,1
8903,0
8904,0
8905,1
8906,0
8907,0
8908,0
8909,0
8910,0
8911,1
8912,2
8913,0
8914,0
8915,0
8916,0
8917,0
8918,0
8919,0
8920,0
8921,1
8922,0
8923,0
8924,2
8925,0
8926,0
8927,1
8928,0
8929,0
8930,0
8931,0
8932,1
8933,0
8934,1
8935,1
8936,0
8937,1
8938,0
8939,1
8940,0
8941,0
8942,0
8943,0
8944,0
8945,0
8946,0
8947,1
8948,0
8949,0
8950,0
8951,0
8952,0
8953,0
8954,0
8955,0
8956,0
8957,0
8958,0
8959,1
8960,0
8961,0
8962,0
8963,0
8964,0
8965,0
8966,2
8967,0
8968,0
8969,1
8970,1
8971,1
8972,2
8973,0
8974,0
8975,0
8976,1
8977,0
8978,0
8979,0
8980,0
8981,0
8982,0
8983,0
8984,1
8985,0
8986,0
8987,0
8988,0
8989,1
8990,1
8991,0
8992,0
8993,0
8994,0
8995,0
8996,1
8997,0
8998,0
8999,0
9000,1
9001,1
9002,0
9003,0
9004,1
9005,0
9006,1
9007,0
9008,2
9009,0
9010,0
9011,1
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,0
9019,0
9020,2
9021,0
9022,0
9023,0
9024,0
9025,2
9026,0
9027,0
9028,0
9029,0
9030,0
9031,0
9032,1
9033,0
9034,0
9035,0
9036,1
9037,1
9038,1
9039,0
9040,2
9041,0
9042,0
9043,0
9044,4
9045,1
9046,2
9047,2
9048,4
9049,0
9050,4
9051,1
9052,1
9053,1
9054,1
9055,0
9056,0
9057,1
9058,1
9059,2
9060,1
9061,1
9062,1
9063,1
9064,0
9065,5
9066,0
9067,1
9068,0
9069,3
9070,1
9071,0
9072,1
9073,3
9074,3
9075,0
9076,1
9077,2
9078,1
9079,3
9080,0
9081,0
9082,2
9083,0
9084,0
9085,0
9086,1
9087,1
9088,1
9089,1
9090,3
9091,0
9092,2
9093,1
9094,0
9095,1
9096,0
9097,0
9098,0
9099,1
9100,0
9101,2
9102,3
9103,1
9104,1
9105,0
9106,0
9107,0
9108,1
9109,1
9110,2
9111,2
9112,1
9113,0
9114,1
9115,0
9116,3
9117,1
9118,0
9119,1
9120,0
9121,0
9122,0
9123,2
9124,1
9125,2
9126,2
9127,2
9128,3
9129,0
9130,0
9131,3
9132,2
9133,0
9134,1
9135,0
9136,1
9137,0
9138,1
9139,3
9140,1
9141,1
9142,0
9143,1
9144,3
9145,2
9146,1
9147,0
9148,1
9149,0
9150,0
9151,3
9152,1
9153,1
9154,0
9155,0
9156,2
9157,0
9158,0
9159,0
9160,1
9161,0
9162,0
9163,0
9164,3
9165,1
9166,0
9167,0
9168,3
9169,0
9170,1
9171,0
9172,2
9173,0
9174,1
9175,2
9176,1
9177,3
9178,0
9179,0
9180,1
9181,0
9182,0
9183,2
9184,1
9185,0
9186,1
9187,2
9188,0
9189,0
9190,1
9191,0
9192,2
9193,3
9194,2
9195,1
9196,1
9197,0
9198,1
9199,4
9200,1
9201,0
9202,2
9203,0
9204,1
9205,1
9206,2
9207,0
9208,2
9209,1
9210,2
9211,4
9212,2
9213,3
9214,1
9215,0
9216,3
9217,1
9218,3
9219,1
9220,0
9221,2
9222,1
9223,0
9224,2
9225,0
9226,0
9227,4
9228,0
9229,0
9230,0
9231,2
9232,0
9233,0
9234,0
9235,0
9236,2
9237,1
9238,1
9239,0
9240,2
9241,3
9242,4
9243,0
9244,2
9245,0
9246,0
9247,0
9248,0
9249,2
9250,1
9251,0
9252,0
9253,0
9254,0
9255,1
9256,1
9257,4
9258,2
9259,1
9260,0
9261,1
9262,0
9263,1
9264,2
9265,1
9266,2
9267,2
9268,3
9269,0
9270,0
9271,6
9272,0
9273,0
9274,0
9275,2
9276,1
9277,2
9278,3
9279,1
9280,1
9281,0
9282,1
9283,0
9284,0
9285,4
9286,1
9287,1
9288,2
9289,4
9290,1
9291,1
9292,0
9293,2
9294,1
9295,0
9296,1
9297,0
9298,0
9299,2
9300,1
9301,1
9302,1
9303,2
9304,3
9305,1
9306,1
9307,1
9308,3
9309,0
9310,0
9311,0
9312,0
9313,2
9314,1
9315,1
9316,2
9317,2
9318,1
9319,0
9320,2
9321,1
9322,0
9323,2
9324,3
9325,2
9326,1
9327,3
9328,0
9329,2
9330,0
9331,1
9332,1
9333,2
9334,3
9335,1
9336,0
9337,3
9338,2
9339,1
9340,3
9341,1
9342,0
9343,1
9344,0
9345,0
9346,2
9347,0
9348,0
9349,1
9350,1
9351,2
9352,0
9353,5
9354,2
9355,0
9356,4
9357,2
9358,0
9359,1
9360,3
9361,1
9362,0
9363,0
9364,2
9365,2
9366,2
9367,0
9368,0
9369,2
9370,1
9371,0
9372,0
9373,1
9374,1
9375,1
9376,0
9377,1
9378,3
9379,0
9380,0
9381,1
9382,0
9383,0
9384,0
9385,1
9386,1
9387,1
9388,1
9389,0
9390,4
9391,0
9392,1
9393,1
9394,3
9395,1
9396,0
9397,1
9398,1
9399,2
9400,1
9401,0
9402,0
9403,0
9404,2
9405,0
9406,1
9407,1
9408,1
9409,0
9410,0
9411,1
9412,0
9413,1
9414,2
9415,0
9416,1
9417,2
9418,1
9419,0
9420,0
9421,2
9422,1
9423,3
9424,1
9425,1
9426,1
9427,0
9428,2
9429,1
9430,0
9431,1
9432,2
9433,0
9434,1
9435,0
9436,1
9437,1
9438,5
9439,0
9440,2
9441,3
9442,0
9443,0
9444,3
9445,0
9446,0
9447,2
9448,2
9449,0
9450,0
9451,1
9452,1
9453,1
9454,0
9455,1
9456,0
9457,2
9458,2
9459,0
9460,2
9461,1
9462,1
9463,1
9464,0
9465,4
9466,0
9467,1
9468,2
9469,1
9470,0
9471,3
9472,1
9473,2
9474,1
9475,1
9476,2
9477,1
9478,1
9479,1
9480,3
9481,1
9482,2
9483,0
9484,2
9485,0
9486,0
9487,1
9488,0
9489,2
9490,2
9491,1
9492,2
9493,1
9494,1
9495,2
9496,0
9497,0
9498,0
9499,0
9500,1
9501,2
9502,0
9503,3
9504,3
9505,2
9506,2
9507,4
9508,0
9509,2
9510,2
9511,3
9512,2
9513,0
9514,2
9515,1
9516,4
9517,0
9518,1
9519,3
9520,1
9521,0
9522,1
9523,1
9524,1
9525,2
9526,1
9527,1
9528,2
9529,1
9530,4
9531,1
9532,1
9533,1
9534,1
9535,1
9536,0
9537,3
9538,2
9539,2
9540,0
9541,1
9542,1
9543,3
9544,1
9545,2
9546,4
9547,1
9548,0
9549,1
9550,0
9551,3
9552,0
9553,3
9554,1
9555,2
9556,3
9557,4
9558,0
9559,2
9560,1
9561,2
9562,3
9563,0
9564,3
9565,1
9566,0
9567,1
9568,2
9569,1
9570,0
9571,1
9572,0
9573,0
9574,2
9575,2
9576,0
9577,0
9578,0
9579,0
9580,3
9581,1
9582,1
9583,2
9584,3
9585,0
9586,1
9587,3
9588,0
9589,3
9590,1
9591,2
9592,0
9593,1
9594,3
9595,2
9596,0
9597,4
9598,3
9599,1
9600,2
9601,1
9602,0
9603,3
9604,0
9605,2
9606,1
9607,5
9608,3
9609,0
9610,2
9611,1
9612,1
9613,1
9614,2
9615,1
9616,2
9617,3
9618,2
9619,1
9620,0
9621,2
9622,1
9623,0
9624,0
9625,1
9626,1
9627,1
9628,1
9629,1
9630,4
9631,6
9632,1
9633,0
9634,2
9635,3
9636,0
9637,1
9638,0
9639,1
9640,0
9641,0
9642,3
9643,1
9644,1
9645,2
9646,1
9647,4
9648,1
9649,1
9650,0
9651,1
9652,3
9653,1
9654,3
9655,0
9656,0
9657,2
9658,2
9659,1
9660,2
9661,1
9662,6
9663,4
9664,1
9665,2
9666,2
9667,2
9668,3
9669,5
9670,3
9671,2
9672,0
9673,3
9674,1
9675,0
9676,3
9677,1
9678,1
9679,2
9680,1
9681,1
9682,2
9683,1
9684,1
9685,2
9686,2
9687,2
9688,1
9689,1
9690,1
9691,2
9692,1
9693,1
9694,2
9695,1
9696,0
9697,0
9698,0
9699,1
9700,2
9701,0
9702,1
9703,2
9704,1
9705,0
9706,2
9707,3
9708,0
9709,1
9710,1
9711,0
9712,0
9713,2
9714,2
9715,2
9716,0
9717,1
9718,0
9719,2
9720,3
9721,2
9722,3
9723,0
9724,0
9725,0
9726,2
9727,2
9728,2
9729,2
9730,1
9731,1
9732,2
9733,1
9734,0
9735,2
9736,1
9737,1
9738,2
9739,1
9740,0
9741,2
9742,3
9743,2
9744,4
9745,4
9746,1
9747,1
9748,1
9749,1
9750,0
9751,1
9752,0
9753,0
9754,4
9755,2
9756,5
9757,0
9758,1
9759,0
9760,3
9761,2
9762,1
9763,5
9764,1
9765,2
9766,0
9767,0
9768,1
9769,2
9770,2
9771,2
9772,1
9773,2
9774,0
9775,5
9776,3
9777,0
9778,3
9779,3
9780,1
9781,1
9782,1
9783,0
9784,0
9785,1
9786,2
9787,2
9788,2
9789,0
9790,1
9791,1
9792,2
9793,1
9794,0
9795,1
9796,1
9797,2
9798,3
9799,0
9800,0
9801,2
9802,0
9803,0
9804,2
9805,0
9806,0
9807,0
9808,1
9809,2
9810,2
9811,0
9812,3
9813,2
9814,1
9815,1
9816,2
9817,0
9818,2
9819,0
9820,1
9821,1
9822,2
9823,1
9824,3
9825,0
9826,1
9827,1
9828,2
9829,1
9830,1
9831,3
9832,0
9833,1
9834,1
9835,2
9836,1
9837,3
9838,0
9839,3
9840,2
9841,2
9842,2
9843,0
9844,2
9845,0
9846,1
9847,3
9848,3
9849,0
9850,1
9851,0
9852,4
9853,1
9854,0
9855,1
9856,3
9857,0
9858,1
9859,1
9860,1
9861,1
9862,2
9863,0
9864,0
9865,0
9866,0
9867,3
9868,0
9869,2
9870,0
9871,3
9872,2
9873,1
9874,1
9875,2
9876,2
9877,1
9878,1
9879,2
9880,2
9881,2
9882,2
9883,1
9884,1
9885,0
9886,5
9887,0
9888,1
9889,3
9890,2
9891,1
9892,2
9893,1
9894,1
9895,1
9896,1
9897,2
9898,0
9899,2
9900,1
9901,3
9902,1
9903,1
9904,2
9905,3
9906,3
9907,1
9908,1
9909,1
9910,1
9911,0
9912,3
9913,0
9914,0
9915,1
9916,1
9917,2
9918,1
9919,0
9920,0
9921,0
9922,2
9923,2
9924,2
9925,0
9926,3
9927,2
9928,1
9929,1
9930,3
9931,0
9932,1
9933,1
9934,3
9935,0
9936,1
9937,0
9938,1
9939,1
9940,3
9941,1
9942,2
9943,3
9944,3
9945,0
9946,2
9947,3
9948,4
9949,2
9950,1
9951,1
9952,2
9953,5
9954,1
9955,0
9956,1
9957,0
9958,1
9959,3
9960,4
9961,2
9962,0
9963,1
9964,0
9965,1
9966,2
9967,3
9968,4
9969,0
9970,2
9971,1
9972,3
9973,1
9974,1
9975,1
9976,0
9977,0
9978,1
9979,1
9980,1
9981,2
9982,2
9983,2
9984,3
9985,3
9986,2
9987,2
9988,0
9989,2
9990,2
9991,3
9992,1
9993,1
9994,0
9995,1
9996,0
9997,0
9998,2
9999,0
10000,3
10001,1
10002,2
10003,2
10004,7
10005,1
10006,1
10007,1
10008,2
10009,0
10010,1
10011,2
10012,0
10013,3
10014,0
10015,2
10016,1
10017,1
10018,1
10019,4
10020,2
10021,2
10022,2
10023,1
10024,0
10025,3
10026,1
10027,4
10028,1
10029,2
10030,1
10031,2
10032,0
10033,1
10034,2
10035,2
10036,0
10037,0
10038,3
10039,3
10040,1
10041,1
10042,1
10043,0
10044,1
10045,0
10046,0
10047,1
10048,3
10049,2
10050,1
10051,2
10052,0
10053,1
10054,1
10055,4
10056,0
10057,1
10058,2
10059,2
10060,1
10061,2
10062,1
10063,1
10064,2
10065,2
10066,1
10067,0
10068,0
10069,3
10070,3
10071,1
10072,2
10073,1
10074,1
10075,2
10076,0
10077,0
10078,3
10079,3
10080,2
10081,1
10082,1
10083,2
10084,4
10085,1
10086,2
10087,3
10088,0
10089,0
10090,1
10091,2
10092,1
10093,1
10094,1
10095,1
10096,2
10097,2
10098,2
10099,2
10100,0
10101,3
10102,2
10103,3
10104,0
10105,0
10106,0
10107,1
10108,1
10109,1
10110,1
10111,1
10112,0
10113,2
10114,2
10115,1
10116,3
10117,1
10118,1
10119,0
10120,1
10121,0
10122,2
10123,2
10124,1
10125,4
10126,0
10127,2
10128,4
10129,2
10130,1
10131,2
10132,1
10133,3
10134,1
10135,3
10136,1
10137,2
10138,2
10139,1
10140,0
10141,2
10142,0
10143,0
10144,0
10145,1
10146,0
10147,2
10148,2
10149,0
10150,2
10151,1
10152,0
10153,2
10154,0
10155,2
10156,3
10157,2
10158,2
10159,1
10160,0
10161,0
10162,0
10163,1
10164,1
10165,3
10166,1
10167,1
10168,0
10169,3
10170,3
10171,1
10172,0
10173,2
10174,2
10175,0
10176,1
10177,2
10178,0
10179,1
10180,0
10181,1
10182,3
10183,2
10184,1
10185,2
10186,3
10187,1
10188,0
10189,1
10190,2
10191,1
10192,0
10193,1
10194,0
10195,1
10196,1
10197,4
10198,1
10199,1
10200,0
10201,1
10202,2
10203,0
10204,2
10205,2
10206,3
10207,0
10208,1
10209,0
10210,1
10211,2
10212,1
10213,2
10214,0
10215,1
10216,3
10217,1
10218,1
10219,0
10220,0
10221,0
10222,2
10223,1
10224,1
10225,0
10226,2
10227,2
10228,2
10229,1
10230,2
10231,1
10232,2
10233,1
10234,1
10235,2
10236,0
10237,1
10238,2
10239,3
10240,1
10241,0
10242,1
10243,0
10244,0
10245,1
10246,0
10247,1
10248,0
10249,0
10250,1
10251,1
10252,1
10253,1
10254,3
10255,2
10256,1
10257,1
10258,1
10259,2
10260,1
10261,1
10262,1
10263,3
10264,1
10265,1
10266,2
10267,1
10268,3
10269,1
10270,2
10271,0
10272,2
10273,1
10274,2
10275,2
10276,3
10277,0
10278,0
10279,3
10280,2
10281,1
10282,0
10283,4
10284,1
10285,2
10286,0
10287,0
10288,1
10289,2
10290,1
10291,0
10292,2
10293,2
10294,2
10295,1
10296,0
10297,2
10298,5
10299,2
10300,1
10301,3
10302,1
10303,2
10304,2
10305,1
10306,3
10307,3
10308,1
10309,3
10310,1
10311,2
10312,0
10313,2
10314,2
10315,2
10316,1
10317,1
10318,2
10319,1
10320,0
10321,1
10322,1
10323,2
10324,0
10325,3
10326,1
10327,1
10328,0
10329,1
10330,2
10331,2
10332,1
10333,3
10334,3
10335,2
10336,1
10337,0
10338,1
10339,1
10340,4
10341,1
10342,3
10343,0
10344,1
10345,0
10346,1
10347,0
10348,1
10349,1
10350,1
10351,2
10352,2
10353,2
10354,1
10355,0
10356,3
10357,0
10358,2
10359,0
10360,2
10361,1
10362,2
10363,1
10364,1
10365,1
10366,2
10367,0
10368,3
10369,2
10370,0
10371,1
10372,3
10373,1
10374,1
10375,0
10376,0
10377,3
10378,0
10379,1
10380,0
10381,0
10382,3
10383,3
10384,2
10385,0
10386,0
10387,2
10388,1
10389,1
10390,1
10391,1
10392,0
10393,1
10394,1
10395,4
10396,0
10397,1
10398,1
10399,1
10400,1
10401,1
10402,0
10403,0
10404,2
10405,2
10406,1
10407,7
10408,0
10409,1
10410,2
10411,1
10412,2
10413,1
10414,3
10415,2
10416,0
10417,2
10418,2
10419,1
10420,1
10421,2
10422,0
10423,2
10424,1
10425,1
10426,0
10427,2
10428,2
10429,3
10430,1
10431,0
10432,2
10433,2
10434,1
10435,4
10436,0
10437,1
10438,1
10439,3
10440,0
10441,0
10442,0
10443,1
10444,1
10445,1
10446,3
10447,1
10448,0
10449,1
10450,4
10451,2
10452,1
10453,2
10454,2
10455,0
10456,1
10457,1
10458,2
10459,0
10460,2
10461,1
10462,1
10463,0
10464,1
10465,1
10466,2
10467,0
10468,3
10469,3
10470,3
10471,2
10472,3
10473,0
10474,1
10475,3
10476,1
10477,2
10478,1
10479,1
10480,0
10481,1
10482,4
10483,2
10484,1
10485,1
10486,0
10487,1
10488,0
10489,0
10490,1
10491,0
10492,2
10493,2
10494,1
10495,2
10496,3
10497,0
10498,3
10499,2
10500,0
10501,2
10502,3
10503,0
10504,3
10505,2
10506,1
10507,1
10508,2
10509,2
10510,3
10511,1
10512,2
10513,1
10514,2
10515,1
10516,1
10517,1
10518,0
10519,1
10520,1
10521,3
10522,1
10523,4
10524,3
10525,0
10526,0
10527,1
10528,3
10529,2
10530,1
10531,2
10532,2
10533,0
10534,1
10535,0
10536,1
10537,1
10538,2
10539,4
10540,1
10541,0
10542,3
10543,0
10544,1
10545,1
10546,1
10547,2
10548,0
10549,1
10550,0
10551,1
10552,0
10553,2
10554,1
10555,2
10556,2
10557,2
10558,3
10559,0
10560,0
10561,0
10562,2
10563,4
10564,1
10565,2
10566,0
10567,2
10568,1
10569,0
10570,1
10571,3
10572,1
10573,4
10574,1
10575,2
10576,0
10577,0
10578,2
10579,0
10580,3
10581,1
10582,0
10583,0
10584,3
10585,3
10586,2
10587,2
10588,3
10589,1
10590,2
10591,2
10592,2
10593,3
10594,1
10595,0
10596,1
10597,4
10598,1
10599,1
10600,1
10601,1
10602,3
10603,0
10604,0
10605,1
10606,1
10607,0
10608,0
10609,1
10610,0
10611,0
10612,2
10613,0
10614,2
10615,0
10616,4
10617,0
10618,2
10619,0
10620,0
10621,2
10622,1
10623,2
10624,2
10625,1
10626,1
10627,1
10628,3
10629,2
10630,3
10631,1
10632,1
10633,1
10634,2
10635,1
10636,2
10637,2
10638,2
10639,1
10640,3
10641,2
10642,1
10643,1
10644,1
10645,1
10646,3
10647,2
10648,1
10649,1
10650,0
10651,1
10652,2
10653,0
10654,1
10655,1
10656,2
10657,0
10658,1
10659,0
10660,2
10661,2
10662,2
10663,1
10664,2
10665,1
10666,1
10667,0
10668,1
10669,1
10670,0
10671,1
10672,4
10673,0
10674,2
10675,2
10676,2
10677,1
10678,5
10679,1
10680,0
10681,2
10682,2
10683,0
10684,2
10685,2
10686,1
10687,1
10688,1
10689,2
10690,0
10691,0
10692,0
10693,2
10694,1
10695,1
10696,1
10697,5
10698,2
10699,0
10700,0
10701,1
10702,2
10703,2
10704,1
10705,4
10706,0
10707,3
10708,2
10709,3
10710,2
10711,1
10712,2
10713,1
10714,3
10715,1
10716,0
10717,1
10718,1
10719,2
10720,0
10721,3
10722,1
10723,0
10724,2
10725,2
10726,0
10727,0
10728,2
10729,2
10730,1
10731,1
10732,0
10733,1
10734,1
10735,1
10736,0
10737,2
10738,0
10739,0
10740,2
10741,2
10742,0
10743,1
10744,0
10745,2
10746,3
10747,0
10748,3
10749,1
10750,0
10751,2
10752,2
10753,3
10754,1
10755,2
10756,3
10757,2
10758,1
10759,2
10760,0
10761,0
10762,0
10763,1
10764,1
10765,0
10766,2
10767,0
10768,4
10769,1
10770,0
10771,3
10772,0
10773,1
10774,2
10775,3
10776,1
10777,2
10778,1
10779,1
10780,2
10781,1
10782,0
10783,1
10784,1
10785,2
10786,1
10787,2
10788,2
10789,3
10790,1
10791,3
10792,1
10793,1
10794,2
10795,2
10796,3
10797,1
10798,0
10799,1
10800,0
10801,5
10802,2
10803,2
10804,1
10805,1
10806,3
10807,2
10808,2
10809,2
10810,4
10811,2
10812,0
10813,1
10814,0
10815,1
10816,2
10817,0
10818,2
10819,1
10820,0
10821,1
10822,0
10823,1
10824,3
10825,2
10826,2
10827,2
10828,1
10829,1
10830,2
10831,1
10832,3
10833,0
10834,3
10835,0
10836,0
10837,2
10838,0
10839,2
10840,5
10841,1
10842,3
10843,2
10844,0
10845,2
10846,1
10847,2
10848,0
10849,1
10850,0
10851,2
10852,0
10853,2
10854,3
10855,1
10856,1
10857,1
10858,1
10859,2
10860,0
10861,0
10862,1
10863,2
10864,1
10865,2
10866,1
10867,2
10868,3
10869,2
10870,2
10871,2
10872,0
10873,2
10874,0
10875,1
10876,1
10877,1
10878,0
10879,1
10880,0
10881,2
10882,0
10883,0
10884,2
10885,2
10886,1
10887,2
10888,3
10889,3
10890,1
10891,1
10892,3
10893,3
10894,1
10895,0
10896,1
10897,1
10898,1
10899,1
10900,0
10901,2
10902,2
10903,3
10904,2
10905,1
10906,2
10907,1
10908,0
10909,1
10910,2
10911,0
10912,2
10913,0
10914,0
10915,1
10916,1
10917,1
10918,0
10919,1
10920,1
10921,1
10922,1
10923,2
10924,1
10925,4
10926,1
10927,2
10928,0
10929,2
10930,1
10931,1
10932,2
10933,0
10934,1
10935,1
10936,1
10937,1
10938,2
10939,2
10940,1
10941,3
10942,0
10943,1
10944,2
10945,0
10946,1
10947,0
10948,0
10949,0
10950,2
10951,1
10952,0
10953,0
10954,2
10955,3
10956,3
10957,1
10958,1
10959,1
10960,0
10961,0
10962,0
10963,1
10964,0
10965,3
10966,3
10967,2
10968,3
10969,3
10970,2
10971,0
10972,1
10973,2
10974,0
10975,2
10976,2
10977,0
10978,0
10979,1
10980,2
10981,1
10982,3
10983,1
10984,1
10985,1
10986,1
10987,1
10988,1
10989,2
10990,1
10991,1
10992,3
10993,2
10994,3
10995,2
10996,3
10997,2
10998,2
10999,2
11000,1
11001,1
11002,1
11003,0
11004,3
11005,1
11006,2
11007,1
11008,0
11009,1
11010,0
11011,2
11012,1
11013,0
11014,1
11015,1
11016,3
11017,1
11018,0
11019,3
11020,0
11021,2
11022,2
11023,3
11024,0
11025,0
11026,2
11027,3
11028,2
11029,1
11030,3
11031,1
11032,4
11033,0
11034,6
11035,2
11036,0
11037,5
11038,1
11039,0
11040,1
11041,0
11042,1
11043,2
11044,0
11045,4
11046,1
11047,3
11048,2
11049,0
11050,3
11051,3
11052,1
11053,1
11054,1
11055,1
11056,1
11057,2
11058,1
11059,2
11060,2
11061,1
11062,3
11063,0
11064,1
11065,2
11066,2
11067,1
11068,2
11069,0
11070,3
11071,0
11072,0
11073,3
11074,2
11075,3
11076,3
11077,2
11078,0
11079,1
11080,1
11081,1
11082,1
11083,3
11084,0
11085,1
11086,0
11087,4
11088,1
11089,0
11090,2
11091,0
11092,1
11093,1
11094,1
11095,0
11096,1
11097,0
11098,2
11099,1
11100,1
11101,1
11102,0
11103,4
11104,1
11105,0
11106,1
11107,1
11108,3
11109,1
11110,2
11111,0
11112,3
11113,2
11114,0
11115,3
11116,1
11117,0
11118,1
11119,1
11120,2
11121,0
11122,1
11123,0
11124,4
11125,3
11126,2
11127,2
11128,3
11129,0
11130,3
11131,1
11132,0
11133,1
11134,3
11135,1
11136,4
11137,3
11138,1
11139,2
11140,1
11141,1
11142,2
11143,0
11144,1
11145,2
11146,2
11147,1
11148,2
11149,1
11150,0
11151,2
11152,2
11153,1
11154,1
11155,0
11156,1
11157,1
11158,1
11159,3
11160,0
11161,0
11162,0
11163,2
11164,2
11165,1
11166,1
11167,1
11168,0
11169,1
11170,1
11171,2
11172,1
11173,1
11174,2
11175,2
11176,2
11177,1
11178,0
11179,2
11180,0
11181,1
11182,1
11183,1
11184,3
11185,3
11186,0
11187,1
11188,2
11189,1
11190,1
11191,3
11192,0
11193,1
11194,3
11195,0
11196,3
11197,0
11198,1
11199,2
11200,2
11201,0
11202,2
11203,2
11204,1
11205,2
11206,2
11207,2
11208,2
11209,0
11210,2
11211,0
11212,1
11213,2
11214,4
11215,1
11216,1
11217,4
11218,1
11219,1
11220,1
11221,2
11222,1
11223,2
11224,1
11225,0
11226,1
11227,2
11228,1
11229,1
11230,3
11231,1
11232,2
11233,2
11234,0
11235,1
11236,1
11237,0
11238,0
11239,1
11240,1
11241,1
11242,2
11243,1
11244,2
11245,2
11246,2
11247,3
11248,1
11249,0
11250,1
11251,1
11252,0
11253,1
11254,1
11255,0
11256,0
11257,1
11258,0
11259,1
11260,0
11261,4
11262,2
11263,3
11264,0
11265,2
11266,1
11267,0
11268,3
11269,2
11270,2
11271,0
11272,1
11273,0
11274,2
11275,1
11276,0
11277,1
11278,1
11279,2
11280,0
11281,1
11282,4
11283,1
11284,3
11285,1
11286,0
11287,0
11288,1
11289,2
11290,1
11291,2
11292,2
11293,4
11294,0
11295,2
11296,2
11297,2
11298,1
11299,1
11300,1
11301,2
11302,0
11303,2
11304,2
11305,1
11306,0
11307,0
11308,2
11309,5
11310,1
11311,5
11312,0
11313,0
11314,1
11315,1
11316,3
11317,1
11318,1
11319,3
11320,2
11321,1
11322,1
11323,3
11324,2
11325,0
11326,1
11327,3
11328,2
11329,1
11330,1
11331,1
11332,1
11333,2
11334,0
11335,0
11336,1
11337,1
11338,0
11339,0
11340,2
11341,1
11342,0
11343,2
11344,0
11345,1
11346,1
11347,0
11348,1
11349,1
11350,1
11351,2
11352,1
11353,2
11354,3
11355,0
11356,2
11357,3
11358,1
11359,1
11360,0
11361,0
11362,1
11363,1
11364,1
11365,2
11366,3
11367,2
11368,2
11369,1
11370,1
11371,4
11372,2
11373,1
11374,1
11375,2
11376,0
11377,4
11378,0
11379,1
11380,1
11381,1
11382,1
11383,1
11384,1
11385,3
11386,2
11387,1
11388,2
11389,2
11390,1
11391,2
11392,1
11393,2
11394,1
